id;ordernumber;pricegroup;von;zu;price;pseudoprice;baseprice;bulkgroup;taxgroup;taxvalue
20427;104170;VK3;1;beliebig;1;;0;0;+;19
20428;104170;VK4;1;beliebig;1;;0;0;+;19
20429;104170;VK_DP;1;beliebig;1;;0;0;+;19
20430;104171;VK1;1;beliebig;0,5;;0;0;+;19
20431;104171;VK2;1;beliebig;0,6;;0;0;+;19
20432;104171;VK3;1;beliebig;1;;0;0;+;19
20433;104171;VK4;1;beliebig;1;;0;0;+;19
20434;104171;VK_DP;1;beliebig;1;;0;0;+;19
20435;104172;VK1;1;beliebig;0,5;;0;0;+;19
20436;104172;VK2;1;beliebig;0,6;;0;0;+;19
20437;104172;VK3;1;beliebig;1;;0;0;+;19
20438;104172;VK4;1;beliebig;1;;0;0;+;19
20439;104172;VK_DP;1;beliebig;1;;0;0;+;19
20440;104173;VK1;1;beliebig;0,5;;0;0;+;19
20441;104173;VK2;1;beliebig;0,6;;0;0;+;19
20442;104173;VK3;1;beliebig;1;;0;0;+;19
20443;104173;VK4;1;beliebig;1;;0;0;+;19
20444;104173;VK_DP;1;beliebig;1;;0;0;+;19
20445;104174;VK1;1;beliebig;0,5;;0;0;+;19
20446;104174;VK2;1;beliebig;0,6;;0;0;+;19
20447;104174;VK3;1;beliebig;1;;0;0;+;19
20448;104174;VK4;1;beliebig;1;;0;0;+;19
20449;104174;VK_DP;1;beliebig;1;;0;0;+;19
20450;104175;VK1;1;beliebig;0,5;;0;0;+;19
20451;104175;VK2;1;beliebig;0,6;;0;0;+;19
20452;104175;VK3;1;beliebig;1;;0;0;+;19
20453;104175;VK4;1;beliebig;1;;0;0;+;19
20454;104175;VK_DP;1;beliebig;1;;0;0;+;19
20455;104176;VK1;1;beliebig;0,5;;0;0;+;19
20456;104176;VK2;1;beliebig;0,6;;0;0;+;19
20457;104176;VK3;1;beliebig;1;;0;0;+;19
20458;104176;VK4;1;beliebig;1;;0;0;+;19
20459;104176;VK_DP;1;beliebig;1;;0;0;+;19
20460;104177;VK1;1;beliebig;21;;0;0;+;19
20461;104177;VK2;1;beliebig;19,65;;0;0;+;19
20462;104177;VK3;1;beliebig;25;;0;0;+;19
20463;104177;VK4;1;beliebig;30;;0;0;+;19
20464;104177;VK_DP;1;beliebig;28,5;;0;0;+;19
20465;104178;VK1;1;beliebig;10;;0;0;+;19
20466;104178;VK2;1;beliebig;10,1;;0;0;+;19
20467;104178;VK3;1;beliebig;12;;0;0;+;19
20468;104178;VK4;1;beliebig;14,5;;0;0;+;19
20469;104178;VK_DP;1;beliebig;14,5;;0;0;+;19
20470;104179;VK1;1;beliebig;0,5;;0;0;+;19
20471;104179;VK2;1;beliebig;0,6;;0;0;+;19
20472;104179;VK3;1;beliebig;1;;0;0;+;19
20473;104179;VK4;1;beliebig;1;;0;0;+;19
20474;104179;VK_DP;1;beliebig;1;;0;0;+;19
20475;104180;VK1;1;beliebig;0,5;;0;0;+;19
20476;104180;VK2;1;beliebig;0,6;;0;0;+;19
20477;104180;VK3;1;beliebig;1;;0;0;+;19
20478;104180;VK4;1;beliebig;1;;0;0;+;19
20479;104180;VK_DP;1;beliebig;1;;0;0;+;19
20480;104181;VK1;1;beliebig;0,5;;0;0;+;19
20481;104181;VK2;1;beliebig;0,6;;0;0;+;19
20482;104181;VK3;1;beliebig;1;;0;0;+;19
20483;104181;VK4;1;beliebig;1;;0;0;+;19
20484;104181;VK_DP;1;beliebig;1;;0;0;+;19
20485;104182;VK1;1;beliebig;0,6;;0;0;+;19
20486;104182;VK2;1;beliebig;0,6;;0;0;+;19
20487;104182;VK3;1;beliebig;1;;0;0;+;19
20488;104182;VK4;1;beliebig;1;;0;0;+;19
20489;104182;VK_DP;1;beliebig;1;;0;0;+;19
20490;104183;VK1;1;beliebig;0,5;;0;0;+;19
20491;104183;VK2;1;beliebig;0,6;;0;0;+;19
20492;104183;VK3;1;beliebig;1;;0;0;+;19
20493;104183;VK4;1;beliebig;1;;0;0;+;19
20494;104183;VK_DP;1;beliebig;1;;0;0;+;19
20495;104184;VK1;1;beliebig;0,5;;0;0;+;19
20496;104184;VK2;1;beliebig;0,6;;0;0;+;19
20497;104184;VK3;1;beliebig;1;;0;0;+;19
20498;104184;VK4;1;beliebig;1;;0;0;+;19
20499;104184;VK_DP;1;beliebig;1;;0;0;+;19
20500;104185;VK1;1;beliebig;0,5;;0;0;+;19
20501;104185;VK2;1;beliebig;0,6;;0;0;+;19
20502;104185;VK3;1;beliebig;1;;0;0;+;19
20503;104185;VK4;1;beliebig;1;;0;0;+;19
20504;104185;VK_DP;1;beliebig;1;;0;0;+;19
20505;104186;VK1;1;beliebig;106079;;0;0;+;19
20506;104186;VK2;1;beliebig;108133,5;;0;0;+;19
20507;104186;VK3;1;beliebig;124792,5;;0;0;+;19
20508;104186;VK4;1;beliebig;151556,5;;0;0;+;19
20509;104186;VK_DP;1;beliebig;154491,5;;0;0;+;19
20510;104187;VK1;1;beliebig;2;;0;0;+;19
20511;104187;VK2;1;beliebig;1,4;;0;0;+;19
20512;104187;VK3;1;beliebig;2,5;;0;0;+;19
20513;104187;VK4;1;beliebig;3;;0;0;+;19
20514;104187;VK_DP;1;beliebig;2;;0;0;+;19
20515;104188;VK1;1;beliebig;2;;0;0;+;19
20516;104188;VK2;1;beliebig;1,4;;0;0;+;19
20517;104188;VK3;1;beliebig;2,5;;0;0;+;19
20518;104188;VK4;1;beliebig;3;;0;0;+;19
20519;104188;VK_DP;1;beliebig;2;;0;0;+;19
20520;104189;VK1;1;beliebig;2;;0;0;+;19
20521;104189;VK2;1;beliebig;1,4;;0;0;+;19
20522;104189;VK3;1;beliebig;2,5;;0;0;+;19
20523;104189;VK4;1;beliebig;3;;0;0;+;19
20524;104189;VK_DP;1;beliebig;2;;0;0;+;19
20525;104190;VK1;1;beliebig;2;;0;0;+;19
20526;104190;VK2;1;beliebig;1,4;;0;0;+;19
20527;104190;VK3;1;beliebig;2,5;;0;0;+;19
20528;104190;VK4;1;beliebig;3;;0;0;+;19
20529;104190;VK_DP;1;beliebig;2;;0;0;+;19
20530;104191;VK1;1;beliebig;2;;0;0;+;19
20531;104191;VK2;1;beliebig;1,4;;0;0;+;19
20532;104191;VK3;1;beliebig;2,5;;0;0;+;19
20533;104191;VK4;1;beliebig;3;;0;0;+;19
20534;104191;VK_DP;1;beliebig;2;;0;0;+;19
20535;104192;VK1;1;beliebig;2;;0;0;+;19
20536;104192;VK2;1;beliebig;1,4;;0;0;+;19
20537;104192;VK3;1;beliebig;2,5;;0;0;+;19
20538;104192;VK4;1;beliebig;3;;0;0;+;19
20539;104192;VK_DP;1;beliebig;2;;0;0;+;19
20540;104193;VK1;1;beliebig;2;;0;0;+;19
20541;104193;VK2;1;beliebig;1,4;;0;0;+;19
20542;104193;VK3;1;beliebig;2,5;;0;0;+;19
20543;104193;VK4;1;beliebig;3;;0;0;+;19
20544;104193;VK_DP;1;beliebig;2;;0;0;+;19
20545;104194;VK1;1;beliebig;2;;0;0;+;19
20546;104194;VK2;1;beliebig;1,4;;0;0;+;19
20547;104194;VK3;1;beliebig;2,5;;0;0;+;19
20548;104194;VK4;1;beliebig;3;;0;0;+;19
20549;104194;VK_DP;1;beliebig;2;;0;0;+;19
20550;104195;VK1;1;beliebig;2;;0;0;+;19
20551;104195;VK2;1;beliebig;1,4;;0;0;+;19
20552;104195;VK3;1;beliebig;2,5;;0;0;+;19
20553;104195;VK4;1;beliebig;3;;0;0;+;19
20554;104195;VK_DP;1;beliebig;2;;0;0;+;19
20555;104196;VK1;1;beliebig;2;;0;0;+;19
20556;104196;VK2;1;beliebig;1,4;;0;0;+;19
20557;104196;VK3;1;beliebig;2,5;;0;0;+;19
20558;104196;VK4;1;beliebig;3;;0;0;+;19
20559;104196;VK_DP;1;beliebig;2;;0;0;+;19
20560;104197;VK1;1;beliebig;2;;0;0;+;19
20561;104197;VK2;1;beliebig;1,4;;0;0;+;19
20562;104197;VK3;1;beliebig;2,5;;0;0;+;19
20563;104197;VK4;1;beliebig;3;;0;0;+;19
20564;104197;VK_DP;1;beliebig;2;;0;0;+;19
20565;104198;VK1;1;beliebig;2;;0;0;+;19
20566;104198;VK2;1;beliebig;1,4;;0;0;+;19
20567;104198;VK3;1;beliebig;2,5;;0;0;+;19
20568;104198;VK4;1;beliebig;3;;0;0;+;19
20569;104198;VK_DP;1;beliebig;2;;0;0;+;19
20570;104199;VK1;1;beliebig;2;;0;0;+;19
20571;104199;VK2;1;beliebig;1,4;;0;0;+;19
20572;104199;VK3;1;beliebig;2,5;;0;0;+;19
20573;104199;VK4;1;beliebig;3;;0;0;+;19
20574;104199;VK_DP;1;beliebig;2;;0;0;+;19
20575;104200;VK1;1;beliebig;2;;0;0;+;19
20576;104200;VK2;1;beliebig;1,4;;0;0;+;19
20577;104200;VK3;1;beliebig;2,5;;0;0;+;19
20578;104200;VK4;1;beliebig;3;;0;0;+;19
20579;104200;VK_DP;1;beliebig;2;;0;0;+;19
20580;104201;VK1;1;beliebig;2;;0;0;+;19
20581;104201;VK2;1;beliebig;1,4;;0;0;+;19
20582;104201;VK3;1;beliebig;2,5;;0;0;+;19
20583;104201;VK4;1;beliebig;3;;0;0;+;19
20584;104201;VK_DP;1;beliebig;2;;0;0;+;19
20585;104202;VK1;1;beliebig;2;;0;0;+;19
20586;104202;VK2;1;beliebig;1,4;;0;0;+;19
20587;104202;VK3;1;beliebig;2,5;;0;0;+;19
20588;104202;VK4;1;beliebig;3;;0;0;+;19
20589;104202;VK_DP;1;beliebig;2;;0;0;+;19
20590;104203;VK1;1;beliebig;2;;0;0;+;19
20591;104203;VK2;1;beliebig;1,4;;0;0;+;19
20592;104203;VK3;1;beliebig;2,5;;0;0;+;19
20593;104203;VK4;1;beliebig;3;;0;0;+;19
20594;104203;VK_DP;1;beliebig;2;;0;0;+;19
20595;104204;VK1;1;beliebig;2;;0;0;+;19
20596;104204;VK2;1;beliebig;1,4;;0;0;+;19
20597;104204;VK3;1;beliebig;2,5;;0;0;+;19
20598;104204;VK4;1;beliebig;3;;0;0;+;19
20599;104204;VK_DP;1;beliebig;2;;0;0;+;19
20600;104205;VK1;1;beliebig;2;;0;0;+;19
20601;104205;VK2;1;beliebig;1,4;;0;0;+;19
20602;104205;VK3;1;beliebig;2,5;;0;0;+;19
20603;104205;VK4;1;beliebig;3;;0;0;+;19
20604;104205;VK_DP;1;beliebig;2;;0;0;+;19
20605;104206;VK1;1;beliebig;2;;0;0;+;19
20606;104206;VK2;1;beliebig;1,4;;0;0;+;19
20607;104206;VK3;1;beliebig;2,5;;0;0;+;19
20608;104206;VK4;1;beliebig;3;;0;0;+;19
20609;104206;VK_DP;1;beliebig;2;;0;0;+;19
20610;104207;VK1;1;beliebig;2;;0;0;+;19
20611;104207;VK2;1;beliebig;1,4;;0;0;+;19
20612;104207;VK3;1;beliebig;2,5;;0;0;+;19
20613;104207;VK4;1;beliebig;3;;0;0;+;19
20614;104207;VK_DP;1;beliebig;2;;0;0;+;19
20615;104208;VK1;1;beliebig;4;;0;0;+;19
20616;104208;VK2;1;beliebig;3,95;;0;0;+;19
20617;104208;VK3;1;beliebig;5;;0;0;+;19
20618;104208;VK4;1;beliebig;6;;0;0;+;19
20619;104208;VK_DP;1;beliebig;6;;0;0;+;19
20620;104209;VK1;1;beliebig;4;;0;0;+;19
20621;104209;VK2;1;beliebig;4,05;;0;0;+;19
20622;104209;VK3;1;beliebig;5;;0;0;+;19
20623;104209;VK4;1;beliebig;6;;0;0;+;19
20624;104209;VK_DP;1;beliebig;6;;0;0;+;19
20625;104210;VK1;1;beliebig;12;;0;0;+;19
20626;104210;VK2;1;beliebig;11,25;;0;0;+;19
20627;104210;VK3;1;beliebig;14,5;;0;0;+;19
20628;104210;VK4;1;beliebig;17,5;;0;0;+;19
20629;104210;VK_DP;1;beliebig;16,5;;0;0;+;19
20630;104211;VK1;1;beliebig;12;;0;0;+;19
20631;104211;VK2;1;beliebig;11,25;;0;0;+;19
20632;104211;VK3;1;beliebig;14,5;;0;0;+;19
20633;104211;VK4;1;beliebig;17,5;;0;0;+;19
20634;104211;VK_DP;1;beliebig;16,5;;0;0;+;19
20635;104212;VK1;1;beliebig;60;;0;0;+;19
20636;104212;VK2;1;beliebig;55;;0;0;+;19
20637;104212;VK3;1;beliebig;49,5;;0;0;+;19
20638;104212;VK4;1;beliebig;60,5;;0;0;+;19
20639;104212;VK_DP;1;beliebig;58,5;;0;0;+;19
20640;104213;VK1;1;beliebig;13,5;;0;0;+;19
20641;104213;VK2;1;beliebig;9,85;;0;0;+;19
20642;104213;VK3;1;beliebig;16;;0;0;+;19
20643;104213;VK4;1;beliebig;19,5;;0;0;+;19
20644;104213;VK_DP;1;beliebig;14,5;;0;0;+;19
20645;104214;VK1;1;beliebig;13,5;;0;0;+;19
20646;104214;VK2;1;beliebig;9,85;;0;0;+;19
20647;104214;VK3;1;beliebig;16;;0;0;+;19
20648;104214;VK4;1;beliebig;19,5;;0;0;+;19
20649;104214;VK_DP;1;beliebig;14,5;;0;0;+;19
20650;104215;VK1;1;beliebig;5,5;;0;0;+;19
20651;104215;VK2;1;beliebig;4,85;;0;0;+;19
20652;104215;VK3;1;beliebig;6,5;;0;0;+;19
20653;104215;VK4;1;beliebig;8;;0;0;+;19
20654;104215;VK_DP;1;beliebig;7;;0;0;+;19
20655;104216;VK1;1;beliebig;1;;0;0;+;19
20656;104216;VK2;1;beliebig;1,15;;0;0;+;19
20657;104216;VK3;1;beliebig;1,5;;0;0;+;19
20658;104216;VK4;1;beliebig;1,5;;0;0;+;19
20659;104216;VK_DP;1;beliebig;2;;0;0;+;19
20660;104217;VK1;1;beliebig;55;;0;0;+;19
20661;104217;VK2;1;beliebig;44;;0;0;+;19
20662;104217;VK3;1;beliebig;65;;0;0;+;19
20663;104217;VK4;1;beliebig;79;;0;0;+;19
20664;104217;VK_DP;1;beliebig;63;;0;0;+;19
20665;104218;VK1;1;beliebig;244;;0;0;+;19
20666;104218;VK2;1;beliebig;218,25;;0;0;+;19
20667;104218;VK3;1;beliebig;287,5;;0;0;+;19
20668;104218;VK4;1;beliebig;349;;0;0;+;19
20669;104218;VK_DP;1;beliebig;312;;0;0;+;19
20670;104219;VK1;1;beliebig;325,5;;0;0;+;19
20671;104219;VK2;1;beliebig;313,65;;0;0;+;19
20672;104219;VK3;1;beliebig;383;;0;0;+;19
20673;104219;VK4;1;beliebig;465,5;;0;0;+;19
20674;104219;VK_DP;1;beliebig;448,5;;0;0;+;19
20675;104220;VK1;1;beliebig;325,5;;0;0;+;19
20676;104220;VK2;1;beliebig;313,65;;0;0;+;19
20677;104220;VK3;1;beliebig;383;;0;0;+;19
20678;104220;VK4;1;beliebig;465,5;;0;0;+;19
20679;104220;VK_DP;1;beliebig;448,5;;0;0;+;19
20680;104221;VK1;1;beliebig;325,5;;0;0;+;19
20681;104221;VK2;1;beliebig;313,65;;0;0;+;19
20682;104221;VK3;1;beliebig;383;;0;0;+;19
20683;104221;VK4;1;beliebig;465,5;;0;0;+;19
20684;104221;VK_DP;1;beliebig;448,5;;0;0;+;19
20685;104222;VK1;1;beliebig;20,5;;0;0;+;19
20686;104222;VK2;1;beliebig;21,45;;0;0;+;19
20687;104222;VK3;1;beliebig;24,5;;0;0;+;19
20688;104222;VK4;1;beliebig;29,5;;0;0;+;19
20689;104222;VK_DP;1;beliebig;31;;0;0;+;19
20690;104223;VK1;1;beliebig;178,5;;0;0;+;19
20691;104223;VK2;1;beliebig;141,1;;0;0;+;19
20692;104223;VK3;1;beliebig;210;;0;0;+;19
20693;104223;VK4;1;beliebig;255,5;;0;0;+;19
20694;104223;VK_DP;1;beliebig;202;;0;0;+;19
20695;104224;VK1;1;beliebig;182,5;;0;0;+;19
20696;104224;VK2;1;beliebig;146,15;;0;0;+;19
20697;104224;VK3;1;beliebig;215;;0;0;+;19
20698;104224;VK4;1;beliebig;261;;0;0;+;19
20699;104224;VK_DP;1;beliebig;209;;0;0;+;19
20700;104225;VK1;1;beliebig;188,5;;0;0;+;19
20701;104225;VK2;1;beliebig;151,25;;0;0;+;19
20702;104225;VK3;1;beliebig;222;;0;0;+;19
20703;104225;VK4;1;beliebig;269,5;;0;0;+;19
20704;104225;VK_DP;1;beliebig;216,5;;0;0;+;19
20705;104226;VK1;1;beliebig;193;;0;0;+;19
20706;104226;VK2;1;beliebig;156,3;;0;0;+;19
20707;104226;VK3;1;beliebig;227,5;;0;0;+;19
20708;104226;VK4;1;beliebig;276;;0;0;+;19
20709;104226;VK_DP;1;beliebig;223,5;;0;0;+;19
20710;104227;VK1;1;beliebig;254;;0;0;+;19
20711;104227;VK2;1;beliebig;197,95;;0;0;+;19
20712;104227;VK3;1;beliebig;299;;0;0;+;19
20713;104227;VK4;1;beliebig;363;;0;0;+;19
20714;104227;VK_DP;1;beliebig;283;;0;0;+;19
20715;104228;VK1;1;beliebig;301;;0;0;+;19
20716;104228;VK2;1;beliebig;242,6;;0;0;+;19
20717;104228;VK3;1;beliebig;354,5;;0;0;+;19
20718;104228;VK4;1;beliebig;430,5;;0;0;+;19
20719;104228;VK_DP;1;beliebig;347;;0;0;+;19
20720;104229;VK1;1;beliebig;19;;0;0;+;19
20721;104229;VK2;1;beliebig;15,5;;0;0;+;19
20722;104229;VK3;1;beliebig;22,5;;0;0;+;19
20723;104229;VK4;1;beliebig;27,5;;0;0;+;19
20724;104229;VK_DP;1;beliebig;22,5;;0;0;+;19
20725;104230;VK1;1;beliebig;19;;0;0;+;19
20726;104230;VK2;1;beliebig;15,5;;0;0;+;19
20727;104230;VK3;1;beliebig;22,5;;0;0;+;19
20728;104230;VK4;1;beliebig;27,5;;0;0;+;19
20729;104230;VK_DP;1;beliebig;22,5;;0;0;+;19
20730;104231;VK1;1;beliebig;19;;0;0;+;19
20731;104231;VK2;1;beliebig;15,5;;0;0;+;19
20732;104231;VK3;1;beliebig;22,5;;0;0;+;19
20733;104231;VK4;1;beliebig;27,5;;0;0;+;19
20734;104231;VK_DP;1;beliebig;22,5;;0;0;+;19
20735;104232;VK1;1;beliebig;39;;0;0;+;19
20736;104232;VK2;1;beliebig;38,6;;0;0;+;19
20737;104232;VK3;1;beliebig;46;;0;0;+;19
20738;104232;VK4;1;beliebig;56;;0;0;+;19
20739;104232;VK_DP;1;beliebig;55,5;;0;0;+;19
20740;104233;VK1;1;beliebig;39;;0;0;+;19
20741;104233;VK2;1;beliebig;34,2;;0;0;+;19
20742;104233;VK3;1;beliebig;46;;0;0;+;19
20743;104233;VK4;1;beliebig;56;;0;0;+;19
20744;104233;VK_DP;1;beliebig;49;;0;0;+;19
20745;104234;VK1;1;beliebig;90;;0;0;+;19
20746;104234;VK2;1;beliebig;77,65;;0;0;+;19
20747;104234;VK3;1;beliebig;106;;0;0;+;19
20748;104234;VK4;1;beliebig;129;;0;0;+;19
20749;104234;VK_DP;1;beliebig;111;;0;0;+;19
20750;104235;VK1;1;beliebig;90;;0;0;+;19
20751;104235;VK2;1;beliebig;77,65;;0;0;+;19
20752;104235;VK3;1;beliebig;106;;0;0;+;19
20753;104235;VK4;1;beliebig;129;;0;0;+;19
20754;104235;VK_DP;1;beliebig;111;;0;0;+;19
20755;104236;VK1;1;beliebig;90;;0;0;+;19
20756;104236;VK2;1;beliebig;77,65;;0;0;+;19
20757;104236;VK3;1;beliebig;106;;0;0;+;19
20758;104236;VK4;1;beliebig;129;;0;0;+;19
20759;104236;VK_DP;1;beliebig;111;;0;0;+;19
20760;104237;VK1;1;beliebig;90;;0;0;+;19
20761;104237;VK2;1;beliebig;77,65;;0;0;+;19
20762;104237;VK3;1;beliebig;106;;0;0;+;19
20763;104237;VK4;1;beliebig;129;;0;0;+;19
20764;104237;VK_DP;1;beliebig;111;;0;0;+;19
20765;104238;VK1;1;beliebig;101;;0;0;+;19
20766;104238;VK2;1;beliebig;85,4;;0;0;+;19
20767;104238;VK3;1;beliebig;119;;0;0;+;19
20768;104238;VK4;1;beliebig;144,5;;0;0;+;19
20769;104238;VK_DP;1;beliebig;122,5;;0;0;+;19
20770;104239;VK1;1;beliebig;37,5;;0;0;+;19
20771;104239;VK2;1;beliebig;38,8;;0;0;+;19
20772;104239;VK3;1;beliebig;44,5;;0;0;+;19
20773;104239;VK4;1;beliebig;54;;0;0;+;19
20774;104239;VK_DP;1;beliebig;55,5;;0;0;+;19
20775;104240;VK1;1;beliebig;4;;0;0;+;19
20776;104240;VK2;1;beliebig;3,95;;0;0;+;19
20777;104240;VK3;1;beliebig;5;;0;0;+;19
20778;104240;VK4;1;beliebig;6;;0;0;+;19
20779;104240;VK_DP;1;beliebig;6;;0;0;+;19
20780;104241;VK1;1;beliebig;11;;0;0;+;19
20781;104241;VK2;1;beliebig;11,15;;0;0;+;19
20782;104241;VK3;1;beliebig;13;;0;0;+;19
20783;104241;VK4;1;beliebig;16;;0;0;+;19
20784;104241;VK_DP;1;beliebig;16;;0;0;+;19
20785;104242;VK1;1;beliebig;199;;0;0;+;19
20786;104242;VK2;1;beliebig;179;;0;0;+;19
20787;104242;VK3;1;beliebig;234,5;;0;0;+;19
20788;104242;VK4;1;beliebig;284,5;;0;0;+;19
20789;104242;VK_DP;1;beliebig;256;;0;0;+;19
20790;104243;VK1;1;beliebig;238,5;;0;0;+;19
20791;104243;VK2;1;beliebig;248;;0;0;+;19
20792;104243;VK3;1;beliebig;281;;0;0;+;19
20793;104243;VK4;1;beliebig;341;;0;0;+;19
20794;104243;VK_DP;1;beliebig;354,5;;0;0;+;19
20795;104244;VK1;1;beliebig;50,5;;0;0;+;19
20796;104244;VK2;1;beliebig;43,65;;0;0;+;19
20797;104244;VK3;1;beliebig;59,5;;0;0;+;19
20798;104244;VK4;1;beliebig;72,5;;0;0;+;19
20799;104244;VK_DP;1;beliebig;62,5;;0;0;+;19
20800;104245;VK1;1;beliebig;264;;0;0;+;19
20801;104245;VK2;1;beliebig;248,8;;0;0;+;19
20802;104245;VK3;1;beliebig;311;;0;0;+;19
20803;104245;VK4;1;beliebig;377,5;;0;0;+;19
20804;104245;VK_DP;1;beliebig;355,5;;0;0;+;19
20805;104246;VK1;1;beliebig;349;;0;0;+;19
20806;104246;VK2;1;beliebig;343,8;;0;0;+;19
20807;104246;VK3;1;beliebig;411;;0;0;+;19
20808;104246;VK4;1;beliebig;499;;0;0;+;19
20809;104246;VK_DP;1;beliebig;491,5;;0;0;+;19
20810;104247;VK1;1;beliebig;1;;0;0;+;19
20811;104247;VK2;1;beliebig;1,15;;0;0;+;19
20812;104247;VK3;1;beliebig;1,5;;0;0;+;19
20813;104247;VK4;1;beliebig;1,5;;0;0;+;19
20814;104247;VK_DP;1;beliebig;2;;0;0;+;19
20815;104249;VK1;1;beliebig;166,5;;0;0;+;19
20816;104249;VK2;1;beliebig;180,8;;0;0;+;19
20817;104249;VK3;1;beliebig;196;;0;0;+;19
20818;104249;VK4;1;beliebig;238;;0;0;+;19
20819;104249;VK_DP;1;beliebig;258,5;;0;0;+;19
20820;104250;VK1;1;beliebig;137,5;;0;0;+;19
20821;104250;VK2;1;beliebig;108,1;;0;0;+;19
20822;104250;VK3;1;beliebig;162;;0;0;+;19
20823;104250;VK4;1;beliebig;196,5;;0;0;+;19
20824;104250;VK_DP;1;beliebig;154,5;;0;0;+;19
20825;104251;VK1;1;beliebig;136,5;;0;0;+;19
20826;104251;VK2;1;beliebig;99,2;;0;0;+;19
20827;104251;VK3;1;beliebig;161;;0;0;+;19
20828;104251;VK4;1;beliebig;195,5;;0;0;+;19
20829;104251;VK_DP;1;beliebig;142;;0;0;+;19
20830;104252;VK1;1;beliebig;180,5;;0;0;+;19
20831;104252;VK2;1;beliebig;139,5;;0;0;+;19
20832;104252;VK3;1;beliebig;212,5;;0;0;+;19
20833;104252;VK4;1;beliebig;258;;0;0;+;19
20834;104252;VK_DP;1;beliebig;199,5;;0;0;+;19
20835;104253;VK1;1;beliebig;210;;0;0;+;19
20836;104253;VK2;1;beliebig;152,5;;0;0;+;19
20837;104253;VK3;1;beliebig;247,5;;0;0;+;19
20838;104253;VK4;1;beliebig;300,5;;0;0;+;19
20839;104253;VK_DP;1;beliebig;218;;0;0;+;19
20840;104254;VK1;1;beliebig;179,5;;0;0;+;19
20841;104254;VK2;1;beliebig;155;;0;0;+;19
20842;104254;VK3;1;beliebig;211,5;;0;0;+;19
20843;104254;VK4;1;beliebig;256,5;;0;0;+;19
20844;104254;VK_DP;1;beliebig;220,5;;0;0;+;19
20845;104255;VK1;1;beliebig;244;;0;0;+;19
20846;104255;VK2;1;beliebig;225;;0;0;+;19
20847;104255;VK3;1;beliebig;287,5;;0;0;+;19
20848;104255;VK4;1;beliebig;349;;0;0;+;19
20849;104255;VK_DP;1;beliebig;303,5;;0;0;+;19
20850;104256;VK1;1;beliebig;6;;0;0;+;19
20851;104256;VK3;1;beliebig;7,5;;0;0;+;19
20852;104256;VK4;1;beliebig;9;;0;0;+;19
20853;104257;VK1;1;beliebig;9;;0;0;+;19
20854;104257;VK2;1;beliebig;9,45;;0;0;+;19
20855;104257;VK3;1;beliebig;11;;0;0;+;19
20856;104257;VK4;1;beliebig;13;;0;0;+;19
20857;104257;VK_DP;1;beliebig;13,5;;0;0;+;19
20858;104258;VK1;1;beliebig;17;;0;0;+;19
20859;104258;VK2;1;beliebig;14,1;;0;0;+;19
20860;104258;VK3;1;beliebig;20;;0;0;+;19
20861;104258;VK4;1;beliebig;24,5;;0;0;+;19
20862;104258;VK_DP;1;beliebig;20,5;;0;0;+;19
20863;104259;VK1;1;beliebig;21;;0;0;+;19
20864;104259;VK2;1;beliebig;27,5;;0;0;+;19
20865;104259;VK3;1;beliebig;25;;0;0;+;19
20866;104259;VK4;1;beliebig;30;;0;0;+;19
20867;104259;VK_DP;1;beliebig;39,5;;0;0;+;19
20868;104260;VK1;1;beliebig;25;;0;0;+;19
20869;104260;VK2;1;beliebig;24,15;;0;0;+;19
20870;104260;VK3;1;beliebig;29,5;;0;0;+;19
20871;104260;VK4;1;beliebig;36;;0;0;+;19
20872;104260;VK_DP;1;beliebig;34,5;;0;0;+;19
20873;104261;VK1;1;beliebig;33,5;;0;0;+;19
20874;104261;VK2;1;beliebig;22,85;;0;0;+;19
20875;104261;VK3;1;beliebig;39,5;;0;0;+;19
20876;104261;VK4;1;beliebig;48;;0;0;+;19
20877;104261;VK_DP;1;beliebig;33;;0;0;+;19
20878;104262;VK1;1;beliebig;34,5;;0;0;+;19
20879;104262;VK2;1;beliebig;14,35;;0;0;+;19
20880;104262;VK3;1;beliebig;41;;0;0;+;19
20881;104262;VK4;1;beliebig;49,5;;0;0;+;19
20882;104262;VK_DP;1;beliebig;20,5;;0;0;+;19
20883;104263;VK1;1;beliebig;38,5;;0;0;+;19
20884;104263;VK2;1;beliebig;15,4;;0;0;+;19
20885;104263;VK3;1;beliebig;45,5;;0;0;+;19
20886;104263;VK4;1;beliebig;55,5;;0;0;+;19
20887;104263;VK_DP;1;beliebig;22;;0;0;+;19
20888;104264;VK1;1;beliebig;40,5;;0;0;+;19
20889;104264;VK2;1;beliebig;20,7;;0;0;+;19
20890;104264;VK3;1;beliebig;48;;0;0;+;19
20891;104264;VK4;1;beliebig;58;;0;0;+;19
20892;104264;VK_DP;1;beliebig;30;;0;0;+;19
20893;104265;VK1;1;beliebig;43;;0;0;+;19
20894;104265;VK2;1;beliebig;37,5;;0;0;+;19
20895;104265;VK3;1;beliebig;51;;0;0;+;19
20896;104265;VK4;1;beliebig;61,5;;0;0;+;19
20897;104265;VK_DP;1;beliebig;54;;0;0;+;19
20898;104266;VK1;1;beliebig;116,5;;0;0;+;19
20899;104266;VK2;1;beliebig;142,1;;0;0;+;19
20900;104266;VK3;1;beliebig;137,5;;0;0;+;19
