id;ordernumber;pricegroup;von;zu;price;pseudoprice;baseprice;bulkgroup;taxgroup;taxvalue
29318;104984;H08;1;beliebig;14,68;;0;0;+;19
29319;104984;H15;1;beliebig;13,56;;0;0;+;19
29320;104984;H20;1;beliebig;12,77;;0;0;+;19
29321;104984;H33;1;beliebig;10,69;;0;0;+;19
29322;104985;EK;1;beliebig;18,99;;0;0;I;19
29323;104985;H05;1;beliebig;15,16;;0;0;+;19
29324;104985;H08;1;beliebig;14,68;;0;0;+;19
29325;104985;H15;1;beliebig;13,56;;0;0;+;19
29326;104985;H20;1;beliebig;12,77;;0;0;+;19
29327;104985;H33;1;beliebig;10,69;;0;0;+;19
29328;104986;EK;1;beliebig;18,99;;0;0;I;19
29329;104986;H05;1;beliebig;15,16;;0;0;+;19
29330;104986;H08;1;beliebig;14,68;;0;0;+;19
29331;104986;H15;1;beliebig;13,56;;0;0;+;19
29332;104986;H20;1;beliebig;12,77;;0;0;+;19
29333;104986;H33;1;beliebig;10,69;;0;0;+;19
29334;104987;EK;1;beliebig;18,99;;0;0;I;19
29335;104987;H05;1;beliebig;15,16;;0;0;+;19
29336;104987;H08;1;beliebig;14,68;;0;0;+;19
29337;104987;H15;1;beliebig;13,56;;0;0;+;19
29338;104987;H20;1;beliebig;12,77;;0;0;+;19
29339;104987;H33;1;beliebig;10,69;;0;0;+;19
29340;104988;EK;1;beliebig;18,99;;0;0;I;19
29341;104988;H05;1;beliebig;15,16;;0;0;+;19
29342;104988;H08;1;beliebig;14,68;;0;0;+;19
29343;104988;H15;1;beliebig;13,56;;0;0;+;19
29344;104988;H20;1;beliebig;12,77;;0;0;+;19
29345;104988;H33;1;beliebig;10,69;;0;0;+;19
29346;104989;EK;1;beliebig;18,99;;0;0;I;19
29347;104989;H05;1;beliebig;15,16;;0;0;+;19
29348;104989;H08;1;beliebig;14,68;;0;0;+;19
29349;104989;H15;1;beliebig;13,56;;0;0;+;19
29350;104989;H20;1;beliebig;12,77;;0;0;+;19
29351;104989;H33;1;beliebig;10,69;;0;0;+;19
29352;104990;EK;1;beliebig;18,99;;0;0;I;19
29353;104990;H05;1;beliebig;15,16;;0;0;+;19
29354;104990;H08;1;beliebig;14,68;;0;0;+;19
29355;104990;H15;1;beliebig;13,56;;0;0;+;19
29356;104990;H20;1;beliebig;12,77;;0;0;+;19
29357;104990;H33;1;beliebig;10,69;;0;0;+;19
29358;104991;EK;1;beliebig;18,99;;0;0;I;19
29359;104991;H05;1;beliebig;15,16;;0;0;+;19
29360;104991;H08;1;beliebig;14,68;;0;0;+;19
29361;104991;H15;1;beliebig;13,56;;0;0;+;19
29362;104991;H20;1;beliebig;12,77;;0;0;+;19
29363;104991;H33;1;beliebig;10,69;;0;0;+;19
29364;104992;EK;1;beliebig;7,69;;0;0;I;19
29365;104992;H05;1;beliebig;6,14;;0;0;+;19
29366;104992;H08;1;beliebig;5,95;;0;0;+;19
29367;104992;H15;1;beliebig;5,49;;0;0;+;19
29368;104992;H20;1;beliebig;5,17;;0;0;+;19
29369;104992;H33;1;beliebig;4,33;;0;0;+;19
29370;104993;EK;1;beliebig;7,69;;0;0;I;19
29371;104993;H05;1;beliebig;6,14;;0;0;+;19
29372;104993;H08;1;beliebig;5,95;;0;0;+;19
29373;104993;H15;1;beliebig;5,49;;0;0;+;19
29374;104993;H20;1;beliebig;5,17;;0;0;+;19
29375;104993;H33;1;beliebig;4,33;;0;0;+;19
29376;104994;EK;1;beliebig;7,69;;0;0;I;19
29377;104994;H05;1;beliebig;6,14;;0;0;+;19
29378;104994;H08;1;beliebig;5,95;;0;0;+;19
29379;104994;H15;1;beliebig;5,49;;0;0;+;19
29380;104994;H20;1;beliebig;5,17;;0;0;+;19
29381;104994;H33;1;beliebig;4,33;;0;0;+;19
29382;104995;EK;1;beliebig;7,69;;0;0;I;19
29383;104995;H05;1;beliebig;6,14;;0;0;+;19
29384;104995;H08;1;beliebig;5,95;;0;0;+;19
29385;104995;H15;1;beliebig;5,49;;0;0;+;19
29386;104995;H20;1;beliebig;5,17;;0;0;+;19
29387;104995;H33;1;beliebig;4,33;;0;0;+;19
29388;104996;EK;1;beliebig;7,69;;0;0;I;19
29389;104996;H05;1;beliebig;6,14;;0;0;+;19
29390;104996;H08;1;beliebig;5,95;;0;0;+;19
29391;104996;H15;1;beliebig;5,49;;0;0;+;19
29392;104996;H20;1;beliebig;5,17;;0;0;+;19
29393;104996;H33;1;beliebig;4,33;;0;0;+;19
29394;104997;EK;1;beliebig;7,69;;0;0;I;19
29395;104997;H05;1;beliebig;6,14;;0;0;+;19
29396;104997;H08;1;beliebig;5,95;;0;0;+;19
29397;104997;H15;1;beliebig;5,49;;0;0;+;19
29398;104997;H20;1;beliebig;5,17;;0;0;+;19
29399;104997;H33;1;beliebig;4,33;;0;0;+;19
29400;104998;EK;1;beliebig;7,69;;0;0;I;19
29401;104998;H05;1;beliebig;6,14;;0;0;+;19
29402;104998;H08;1;beliebig;5,95;;0;0;+;19
29403;104998;H15;1;beliebig;5,49;;0;0;+;19
29404;104998;H20;1;beliebig;5,17;;0;0;+;19
29405;104998;H33;1;beliebig;4,33;;0;0;+;19
29406;104999;EK;1;beliebig;7,69;;0;0;I;19
29407;104999;H05;1;beliebig;6,14;;0;0;+;19
29408;104999;H08;1;beliebig;5,95;;0;0;+;19
29409;104999;H15;1;beliebig;5,49;;0;0;+;19
29410;104999;H20;1;beliebig;5,17;;0;0;+;19
29411;104999;H33;1;beliebig;4,33;;0;0;+;19
29412;105000;EK;1;beliebig;7,69;;0;0;I;19
29413;105000;H05;1;beliebig;6,14;;0;0;+;19
29414;105000;H08;1;beliebig;5,95;;0;0;+;19
29415;105000;H15;1;beliebig;5,49;;0;0;+;19
29416;105000;H20;1;beliebig;5,17;;0;0;+;19
29417;105000;H33;1;beliebig;4,33;;0;0;+;19
29418;105001;EK;1;beliebig;7,69;;0;0;I;19
29419;105001;H05;1;beliebig;6,14;;0;0;+;19
29420;105001;H08;1;beliebig;5,95;;0;0;+;19
29421;105001;H15;1;beliebig;5,49;;0;0;+;19
29422;105001;H20;1;beliebig;5,17;;0;0;+;19
29423;105001;H33;1;beliebig;4,33;;0;0;+;19
29424;105002;EK;1;beliebig;7,69;;0;0;I;19
29425;105002;H05;1;beliebig;6,14;;0;0;+;19
29426;105002;H08;1;beliebig;5,95;;0;0;+;19
29427;105002;H15;1;beliebig;5,49;;0;0;+;19
29428;105002;H20;1;beliebig;5,17;;0;0;+;19
29429;105002;H33;1;beliebig;4,33;;0;0;+;19
29430;105003;EK;1;beliebig;6,99;;0;0;I;19
29431;105003;H05;1;beliebig;5,58;;0;0;+;19
29432;105003;H08;1;beliebig;5,4;;0;0;+;19
29433;105003;H15;1;beliebig;4,99;;0;0;+;19
29434;105003;H20;1;beliebig;4,7;;0;0;+;19
29435;105003;H33;1;beliebig;3,94;;0;0;+;19
29436;105004;EK;1;beliebig;7,69;;0;0;I;19
29437;105004;H05;1;beliebig;6,14;;0;0;+;19
29438;105004;H08;1;beliebig;5,95;;0;0;+;19
29439;105004;H15;1;beliebig;5,49;;0;0;+;19
29440;105004;H20;1;beliebig;5,17;;0;0;+;19
29441;105004;H33;1;beliebig;4,33;;0;0;+;19
29442;105005;EK;1;beliebig;6,99;;0;0;I;19
29443;105005;H05;1;beliebig;5,58;;0;0;+;19
29444;105005;H08;1;beliebig;5,4;;0;0;+;19
29445;105005;H15;1;beliebig;4,99;;0;0;+;19
29446;105005;H20;1;beliebig;4,7;;0;0;+;19
29447;105005;H33;1;beliebig;3,94;;0;0;+;19
29448;105006;EK;1;beliebig;7,69;;0;0;I;19
29449;105006;H05;1;beliebig;6,14;;0;0;+;19
29450;105006;H08;1;beliebig;5,95;;0;0;+;19
29451;105006;H15;1;beliebig;5,49;;0;0;+;19
29452;105006;H20;1;beliebig;5,17;;0;0;+;19
29453;105006;H33;1;beliebig;4,33;;0;0;+;19
29454;105007;EK;1;beliebig;3,79;;0;0;I;19
29455;105007;H05;1;beliebig;3,03;;0;0;+;19
29456;105007;H08;1;beliebig;2,93;;0;0;+;19
29457;105007;H15;1;beliebig;2,71;;0;0;+;19
29458;105007;H20;1;beliebig;2,55;;0;0;+;19
29459;105007;H33;1;beliebig;2,13;;0;0;+;19
29460;105008;EK;1;beliebig;3,79;;0;0;I;19
29461;105008;H05;1;beliebig;3,03;;0;0;+;19
29462;105008;H08;1;beliebig;2,93;;0;0;+;19
29463;105008;H15;1;beliebig;2,71;;0;0;+;19
29464;105008;H20;1;beliebig;2,55;;0;0;+;19
29465;105008;H33;1;beliebig;2,13;;0;0;+;19
29466;105009;EK;1;beliebig;4,29;;0;0;I;19
29467;105009;H05;1;beliebig;3,42;;0;0;+;19
29468;105009;H08;1;beliebig;3,32;;0;0;+;19
29469;105009;H15;1;beliebig;3,06;;0;0;+;19
29470;105009;H20;1;beliebig;2,88;;0;0;+;19
29471;105009;H33;1;beliebig;2,42;;0;0;+;19
29472;105010;EK;1;beliebig;2,99;;0;0;I;19
29473;105010;H05;1;beliebig;2,39;;0;0;+;19
29474;105010;H08;1;beliebig;2,31;;0;0;+;19
29475;105010;H15;1;beliebig;2,14;;0;0;+;19
29476;105010;H20;1;beliebig;2,01;;0;0;+;19
29477;105010;H33;1;beliebig;1,68;;0;0;+;19
29478;105011;EK;1;beliebig;59,89;;0;0;I;19
29479;105011;H05;1;beliebig;47,81;;0;0;+;19
29480;105011;H08;1;beliebig;46,3;;0;0;+;19
29481;105011;H15;1;beliebig;42,78;;0;0;+;19
29482;105011;H20;1;beliebig;40,26;;0;0;+;19
29483;105011;H33;1;beliebig;33,72;;0;0;+;19
29484;105012;EK;1;beliebig;0,99;;0;0;I;19
29485;105012;H05;1;beliebig;0,79;;0;0;+;19
29486;105012;H08;1;beliebig;0,77;;0;0;+;19
29487;105012;H15;1;beliebig;0,71;;0;0;+;19
29488;105012;H20;1;beliebig;0,67;;0;0;+;19
29489;105012;H33;1;beliebig;0,56;;0;0;+;19
29490;105013;EK;1;beliebig;0,99;;0;0;I;19
29491;105013;H05;1;beliebig;0,79;;0;0;+;19
29492;105013;H08;1;beliebig;0,77;;0;0;+;19
29493;105013;H15;1;beliebig;0,71;;0;0;+;19
29494;105013;H20;1;beliebig;0,67;;0;0;+;19
29495;105013;H33;1;beliebig;0,56;;0;0;+;19
29496;105014;EK;1;beliebig;6,3;;0;0;I;19
29497;105014;H05;1;beliebig;5,03;;0;0;+;19
29498;105014;H08;1;beliebig;4,87;;0;0;+;19
29499;105014;H15;1;beliebig;4,5;;0;0;+;19
29500;105014;H20;1;beliebig;4,24;;0;0;+;19
29501;105014;H33;1;beliebig;3,55;;0;0;+;19
29502;105015;EK;1;beliebig;3,79;;0;0;I;19
29503;105015;H05;1;beliebig;3,03;;0;0;+;19
29504;105015;H08;1;beliebig;2,93;;0;0;+;19
29505;105015;H15;1;beliebig;2,71;;0;0;+;19
29506;105015;H20;1;beliebig;2,55;;0;0;+;19
29507;105015;H33;1;beliebig;2,13;;0;0;+;19
29508;105016;EK;1;beliebig;1,3;;0;0;I;19
29509;105016;H05;1;beliebig;1,04;;0;0;+;19
29510;105016;H08;1;beliebig;1,01;;0;0;+;19
29511;105016;H15;1;beliebig;0,93;;0;0;+;19
29512;105016;H20;1;beliebig;0,87;;0;0;+;19
29513;105016;H33;1;beliebig;0,73;;0;0;+;19
29514;105017;EK;1;beliebig;4,79;;0;0;I;19
29515;105017;H05;1;beliebig;3,82;;0;0;+;19
29516;105017;H08;1;beliebig;3,7;;0;0;+;19
29517;105017;H15;1;beliebig;3,42;;0;0;+;19
29518;105017;H20;1;beliebig;3,22;;0;0;+;19
29519;105017;H33;1;beliebig;2,7;;0;0;+;19
29520;105018;EK;1;beliebig;1,99;;0;0;I;19
29521;105018;H05;1;beliebig;1,59;;0;0;+;19
29522;105018;H08;1;beliebig;1,54;;0;0;+;19
29523;105018;H15;1;beliebig;1,42;;0;0;+;19
29524;105018;H20;1;beliebig;1,34;;0;0;+;19
29525;105018;H33;1;beliebig;1,12;;0;0;+;19
29526;105019;EK;1;beliebig;1,99;;0;0;I;19
29527;105019;H05;1;beliebig;1,59;;0;0;+;19
29528;105019;H08;1;beliebig;1,54;;0;0;+;19
29529;105019;H15;1;beliebig;1,42;;0;0;+;19
29530;105019;H20;1;beliebig;1,34;;0;0;+;19
29531;105019;H33;1;beliebig;1,12;;0;0;+;19
29532;105020;EK;1;beliebig;1,99;;0;0;I;19
29533;105020;H05;1;beliebig;1,59;;0;0;+;19
29534;105020;H08;1;beliebig;1,54;;0;0;+;19
29535;105020;H15;1;beliebig;1,42;;0;0;+;19
29536;105020;H20;1;beliebig;1,34;;0;0;+;19
29537;105020;H33;1;beliebig;1,12;;0;0;+;19
29538;105021;EK;1;beliebig;1,99;;0;0;I;19
29539;105021;H05;1;beliebig;1,59;;0;0;+;19
29540;105021;H08;1;beliebig;1,54;;0;0;+;19
29541;105021;H15;1;beliebig;1,42;;0;0;+;19
29542;105021;H20;1;beliebig;1,34;;0;0;+;19
29543;105021;H33;1;beliebig;1,12;;0;0;+;19
29544;105022;EK;1;beliebig;1,99;;0;0;I;19
29545;105022;H05;1;beliebig;1,59;;0;0;+;19
29546;105022;H08;1;beliebig;1,54;;0;0;+;19
29547;105022;H15;1;beliebig;1,42;;0;0;+;19
29548;105022;H20;1;beliebig;1,34;;0;0;+;19
29549;105022;H33;1;beliebig;1,12;;0;0;+;19
29550;105023;EK;1;beliebig;1,99;;0;0;I;19
29551;105023;H05;1;beliebig;1,59;;0;0;+;19
29552;105023;H08;1;beliebig;1,54;;0;0;+;19
29553;105023;H15;1;beliebig;1,42;;0;0;+;19
29554;105023;H20;1;beliebig;1,34;;0;0;+;19
29555;105023;H33;1;beliebig;1,12;;0;0;+;19
29556;105024;EK;1;beliebig;1,99;;0;0;I;19
29557;105024;H05;1;beliebig;1,59;;0;0;+;19
29558;105024;H08;1;beliebig;1,54;;0;0;+;19
29559;105024;H15;1;beliebig;1,42;;0;0;+;19
29560;105024;H20;1;beliebig;1,34;;0;0;+;19
29561;105024;H33;1;beliebig;1,12;;0;0;+;19
29562;105025;EK;1;beliebig;1,99;;0;0;I;19
29563;105025;H05;1;beliebig;1,59;;0;0;+;19
29564;105025;H08;1;beliebig;1,54;;0;0;+;19
29565;105025;H15;1;beliebig;1,42;;0;0;+;19
29566;105025;H20;1;beliebig;1,34;;0;0;+;19
29567;105025;H33;1;beliebig;1,12;;0;0;+;19
29568;105026;EK;1;beliebig;9,39;;0;0;I;19
29569;105026;H05;1;beliebig;7,5;;0;0;+;19
29570;105026;H08;1;beliebig;7,26;;0;0;+;19
29571;105026;H15;1;beliebig;6,71;;0;0;+;19
29572;105026;H20;1;beliebig;6,31;;0;0;+;19
29573;105026;H33;1;beliebig;5,29;;0;0;+;19
29574;105027;EK;1;beliebig;9,39;;0;0;I;19
29575;105027;H05;1;beliebig;7,5;;0;0;+;19
29576;105027;H08;1;beliebig;7,26;;0;0;+;19
29577;105027;H15;1;beliebig;6,71;;0;0;+;19
29578;105027;H20;1;beliebig;6,31;;0;0;+;19
29579;105027;H33;1;beliebig;5,29;;0;0;+;19
29580;105028;EK;1;beliebig;9,39;;0;0;I;19
29581;105028;H05;1;beliebig;7,5;;0;0;+;19
29582;105028;H08;1;beliebig;7,26;;0;0;+;19
29583;105028;H15;1;beliebig;6,71;;0;0;+;19
29584;105028;H20;1;beliebig;6,31;;0;0;+;19
29585;105028;H33;1;beliebig;5,29;;0;0;+;19
29586;105029;EK;1;beliebig;9,39;;0;0;I;19
29587;105029;H05;1;beliebig;7,5;;0;0;+;19
29588;105029;H08;1;beliebig;7,26;;0;0;+;19
29589;105029;H15;1;beliebig;6,71;;0;0;+;19
29590;105029;H20;1;beliebig;6,31;;0;0;+;19
29591;105029;H33;1;beliebig;5,29;;0;0;+;19
29592;105030;EK;1;beliebig;9,39;;0;0;I;19
29593;105030;H05;1;beliebig;7,5;;0;0;+;19
29594;105030;H08;1;beliebig;7,26;;0;0;+;19
29595;105030;H15;1;beliebig;6,71;;0;0;+;19
29596;105030;H20;1;beliebig;6,31;;0;0;+;19
29597;105030;H33;1;beliebig;5,29;;0;0;+;19
29598;105031;EK;1;beliebig;9,39;;0;0;I;19
29599;105031;H05;1;beliebig;7,5;;0;0;+;19
29600;105031;H08;1;beliebig;7,26;;0;0;+;19
29601;105031;H15;1;beliebig;6,71;;0;0;+;19
29602;105031;H20;1;beliebig;6,31;;0;0;+;19
29603;105031;H33;1;beliebig;5,29;;0;0;+;19
29604;105032;EK;1;beliebig;9,39;;0;0;I;19
29605;105032;H05;1;beliebig;7,5;;0;0;+;19
29606;105032;H08;1;beliebig;7,26;;0;0;+;19
29607;105032;H15;1;beliebig;6,71;;0;0;+;19
29608;105032;H20;1;beliebig;6,31;;0;0;+;19
29609;105032;H33;1;beliebig;5,29;;0;0;+;19
29610;105033;EK;1;beliebig;9,39;;0;0;I;19
29611;105033;H05;1;beliebig;7,5;;0;0;+;19
29612;105033;H08;1;beliebig;7,26;;0;0;+;19
29613;105033;H15;1;beliebig;6,71;;0;0;+;19
29614;105033;H20;1;beliebig;6,31;;0;0;+;19
29615;105033;H33;1;beliebig;5,29;;0;0;+;19
29616;105034;EK;1;beliebig;2,49;;0;0;I;19
29617;105034;H05;1;beliebig;1,99;;0;0;+;19
29618;105034;H08;1;beliebig;1,93;;0;0;+;19
29619;105034;H15;1;beliebig;1,78;;0;0;+;19
29620;105034;H20;1;beliebig;1,67;;0;0;+;19
29621;105034;H33;1;beliebig;1,4;;0;0;+;19
29622;105035;EK;1;beliebig;2,49;;0;0;I;19
29623;105035;H05;1;beliebig;1,99;;0;0;+;19
29624;105035;H08;1;beliebig;1,93;;0;0;+;19
29625;105035;H15;1;beliebig;1,78;;0;0;+;19
29626;105035;H20;1;beliebig;1,67;;0;0;+;19
29627;105035;H33;1;beliebig;1,4;;0;0;+;19
29628;105036;EK;1;beliebig;2,49;;0;0;I;19
29629;105036;H05;1;beliebig;1,99;;0;0;+;19
29630;105036;H08;1;beliebig;1,93;;0;0;+;19
29631;105036;H15;1;beliebig;1,78;;0;0;+;19
29632;105036;H20;1;beliebig;1,67;;0;0;+;19
29633;105036;H33;1;beliebig;1,4;;0;0;+;19
29634;105037;EK;1;beliebig;2,49;;0;0;I;19
29635;105037;H05;1;beliebig;1,99;;0;0;+;19
29636;105037;H08;1;beliebig;1,93;;0;0;+;19
29637;105037;H15;1;beliebig;1,78;;0;0;+;19
29638;105037;H20;1;beliebig;1,67;;0;0;+;19
29639;105037;H33;1;beliebig;1,4;;0;0;+;19
29640;105038;EK;1;beliebig;2,49;;0;0;I;19
29641;105038;H05;1;beliebig;1,99;;0;0;+;19
29642;105038;H08;1;beliebig;1,93;;0;0;+;19
29643;105038;H15;1;beliebig;1,78;;0;0;+;19
29644;105038;H20;1;beliebig;1,67;;0;0;+;19
29645;105038;H33;1;beliebig;1,4;;0;0;+;19
29646;105039;EK;1;beliebig;2,49;;0;0;I;19
29647;105039;H05;1;beliebig;1,99;;0;0;+;19
29648;105039;H08;1;beliebig;1,93;;0;0;+;19
29649;105039;H15;1;beliebig;1,78;;0;0;+;19
29650;105039;H20;1;beliebig;1,67;;0;0;+;19
29651;105039;H33;1;beliebig;1,4;;0;0;+;19
29652;105040;EK;1;beliebig;2,49;;0;0;I;19
29653;105040;H05;1;beliebig;1,99;;0;0;+;19
29654;105040;H08;1;beliebig;1,93;;0;0;+;19
29655;105040;H15;1;beliebig;1,78;;0;0;+;19
29656;105040;H20;1;beliebig;1,67;;0;0;+;19
29657;105040;H33;1;beliebig;1,4;;0;0;+;19
29658;105041;EK;1;beliebig;2,49;;0;0;I;19
29659;105041;H05;1;beliebig;1,99;;0;0;+;19
29660;105041;H08;1;beliebig;1,93;;0;0;+;19
29661;105041;H15;1;beliebig;1,78;;0;0;+;19
29662;105041;H20;1;beliebig;1,67;;0;0;+;19
29663;105041;H33;1;beliebig;1,4;;0;0;+;19
29664;105042;EK;1;beliebig;11,79;;0;0;I;19
29665;105042;H05;1;beliebig;9,41;;0;0;+;19
29666;105042;H08;1;beliebig;9,11;;0;0;+;19
29667;105042;H15;1;beliebig;8,42;;0;0;+;19
29668;105042;H20;1;beliebig;7,93;;0;0;+;19
29669;105042;H33;1;beliebig;6,64;;0;0;+;19
29670;105043;EK;1;beliebig;11,79;;0;0;I;19
29671;105043;H05;1;beliebig;9,41;;0;0;+;19
29672;105043;H08;1;beliebig;9,11;;0;0;+;19
29673;105043;H15;1;beliebig;8,42;;0;0;+;19
29674;105043;H20;1;beliebig;7,93;;0;0;+;19
29675;105043;H33;1;beliebig;6,64;;0;0;+;19
29676;105044;EK;1;beliebig;11,79;;0;0;I;19
29677;105044;H05;1;beliebig;9,41;;0;0;+;19
29678;105044;H08;1;beliebig;9,11;;0;0;+;19
29679;105044;H15;1;beliebig;8,42;;0;0;+;19
29680;105044;H20;1;beliebig;7,93;;0;0;+;19
29681;105044;H33;1;beliebig;6,64;;0;0;+;19
29682;105045;EK;1;beliebig;11,79;;0;0;I;19
29683;105045;H05;1;beliebig;9,41;;0;0;+;19
29684;105045;H08;1;beliebig;9,11;;0;0;+;19
29685;105045;H15;1;beliebig;8,42;;0;0;+;19
29686;105045;H20;1;beliebig;7,93;;0;0;+;19
29687;105045;H33;1;beliebig;6,64;;0;0;+;19
29688;105046;EK;1;beliebig;11,79;;0;0;I;19
29689;105046;H05;1;beliebig;9,41;;0;0;+;19
29690;105046;H08;1;beliebig;9,11;;0;0;+;19
29691;105046;H15;1;beliebig;8,42;;0;0;+;19
29692;105046;H20;1;beliebig;7,93;;0;0;+;19
29693;105046;H33;1;beliebig;6,64;;0;0;+;19
29694;105047;EK;1;beliebig;11,79;;0;0;I;19
29695;105047;H05;1;beliebig;9,41;;0;0;+;19
29696;105047;H08;1;beliebig;9,11;;0;0;+;19
29697;105047;H15;1;beliebig;8,42;;0;0;+;19
29698;105047;H20;1;beliebig;7,93;;0;0;+;19
29699;105047;H33;1;beliebig;6,64;;0;0;+;19
29700;105048;EK;1;beliebig;11,79;;0;0;I;19
29701;105048;H05;1;beliebig;9,41;;0;0;+;19
29702;105048;H08;1;beliebig;9,11;;0;0;+;19
29703;105048;H15;1;beliebig;8,42;;0;0;+;19
29704;105048;H20;1;beliebig;7,93;;0;0;+;19
29705;105048;H33;1;beliebig;6,64;;0;0;+;19
29706;105049;EK;1;beliebig;11,79;;0;0;I;19
29707;105049;H05;1;beliebig;9,41;;0;0;+;19
29708;105049;H08;1;beliebig;9,11;;0;0;+;19
29709;105049;H15;1;beliebig;8,42;;0;0;+;19
29710;105049;H20;1;beliebig;7,93;;0;0;+;19
29711;105049;H33;1;beliebig;6,64;;0;0;+;19
29712;105050;EK;1;beliebig;2,89;;0;0;I;19
29713;105050;H05;1;beliebig;2,31;;0;0;+;19
29714;105050;H08;1;beliebig;2,23;;0;0;+;19
29715;105050;H15;1;beliebig;2,06;;0;0;+;19
29716;105050;H20;1;beliebig;1,94;;0;0;+;19
29717;105050;H33;1;beliebig;1,63;;0;0;+;19
29718;105051;EK;1;beliebig;2,89;;0;0;I;19
29719;105051;H05;1;beliebig;2,31;;0;0;+;19
29720;105051;H08;1;beliebig;2,23;;0;0;+;19
29721;105051;H15;1;beliebig;2,06;;0;0;+;19
29722;105051;H20;1;beliebig;1,94;;0;0;+;19
29723;105051;H33;1;beliebig;1,63;;0;0;+;19
29724;105052;EK;1;beliebig;2,89;;0;0;I;19
29725;105052;H05;1;beliebig;2,31;;0;0;+;19
29726;105052;H08;1;beliebig;2,23;;0;0;+;19
29727;105052;H15;1;beliebig;2,06;;0;0;+;19
29728;105052;H20;1;beliebig;1,94;;0;0;+;19
29729;105052;H33;1;beliebig;1,63;;0;0;+;19
29730;105053;EK;1;beliebig;2,89;;0;0;I;19
29731;105053;H05;1;beliebig;2,31;;0;0;+;19
29732;105053;H08;1;beliebig;2,23;;0;0;+;19
29733;105053;H15;1;beliebig;2,06;;0;0;+;19
29734;105053;H20;1;beliebig;1,94;;0;0;+;19
29735;105053;H33;1;beliebig;1,63;;0;0;+;19
29736;105054;EK;1;beliebig;2,89;;0;0;I;19
29737;105054;H05;1;beliebig;2,31;;0;0;+;19
29738;105054;H08;1;beliebig;2,23;;0;0;+;19
29739;105054;H15;1;beliebig;2,06;;0;0;+;19
29740;105054;H20;1;beliebig;1,94;;0;0;+;19
29741;105054;H33;1;beliebig;1,63;;0;0;+;19
29742;105055;EK;1;beliebig;2,89;;0;0;I;19
29743;105055;H05;1;beliebig;2,31;;0;0;+;19
29744;105055;H08;1;beliebig;2,23;;0;0;+;19
29745;105055;H15;1;beliebig;2,06;;0;0;+;19
29746;105055;H20;1;beliebig;1,94;;0;0;+;19
29747;105055;H33;1;beliebig;1,63;;0;0;+;19
29748;105056;EK;1;beliebig;2,89;;0;0;I;19
29749;105056;H05;1;beliebig;2,31;;0;0;+;19
29750;105056;H08;1;beliebig;2,23;;0;0;+;19
29751;105056;H15;1;beliebig;2,06;;0;0;+;19
29752;105056;H20;1;beliebig;1,94;;0;0;+;19
29753;105056;H33;1;beliebig;1,63;;0;0;+;19
29754;105057;EK;1;beliebig;2,89;;0;0;I;19
29755;105057;H05;1;beliebig;2,31;;0;0;+;19
29756;105057;H08;1;beliebig;2,23;;0;0;+;19
29757;105057;H15;1;beliebig;2,06;;0;0;+;19
29758;105057;H20;1;beliebig;1,94;;0;0;+;19
29759;105057;H33;1;beliebig;1,63;;0;0;+;19
29760;105058;EK;1;beliebig;13,79;;0;0;I;19
29761;105058;H05;1;beliebig;11,01;;0;0;+;19
29762;105058;H08;1;beliebig;10,66;;0;0;+;19
29763;105058;H15;1;beliebig;9,85;;0;0;+;19
29764;105058;H20;1;beliebig;9,27;;0;0;+;19
29765;105058;H33;1;beliebig;7,76;;0;0;+;19
29766;105059;EK;1;beliebig;13,79;;0;0;I;19
29767;105059;H05;1;beliebig;11,01;;0;0;+;19
29768;105059;H08;1;beliebig;10,66;;0;0;+;19
29769;105059;H15;1;beliebig;9,85;;0;0;+;19
29770;105059;H20;1;beliebig;9,27;;0;0;+;19
29771;105059;H33;1;beliebig;7,76;;0;0;+;19
29772;105060;EK;1;beliebig;13,79;;0;0;I;19
29773;105060;H05;1;beliebig;11,01;;0;0;+;19
29774;105060;H08;1;beliebig;10,66;;0;0;+;19
29775;105060;H15;1;beliebig;9,85;;0;0;+;19
29776;105060;H20;1;beliebig;9,27;;0;0;+;19
29777;105060;H33;1;beliebig;7,76;;0;0;+;19
29778;105061;EK;1;beliebig;13,79;;0;0;I;19
29779;105061;H05;1;beliebig;11,01;;0;0;+;19
29780;105061;H08;1;beliebig;10,66;;0;0;+;19
29781;105061;H15;1;beliebig;9,85;;0;0;+;19
29782;105061;H20;1;beliebig;9,27;;0;0;+;19
29783;105061;H33;1;beliebig;7,76;;0;0;+;19
29784;105062;EK;1;beliebig;13,79;;0;0;I;19
29785;105062;H05;1;beliebig;11,01;;0;0;+;19
29786;105062;H08;1;beliebig;10,66;;0;0;+;19
29787;105062;H15;1;beliebig;9,85;;0;0;+;19
29788;105062;H20;1;beliebig;9,27;;0;0;+;19
29789;105062;H33;1;beliebig;7,76;;0;0;+;19
29790;105063;EK;1;beliebig;13,79;;0;0;I;19
29791;105063;H05;1;beliebig;11,01;;0;0;+;19
29792;105063;H08;1;beliebig;10,66;;0;0;+;19
29793;105063;H15;1;beliebig;9,85;;0;0;+;19
29794;105063;H20;1;beliebig;9,27;;0;0;+;19
29795;105063;H33;1;beliebig;7,76;;0;0;+;19
29796;105064;EK;1;beliebig;13,79;;0;0;I;19
29797;105064;H05;1;beliebig;11,01;;0;0;+;19
